Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Cumulative Return %,Open,High,Low,Cumulative Change %
11/18/25,115.42,5547169,-2.18,-1.85,-1.85,115.42,-35.14,116.59,118.54,115.39,-35.14
11/17/25,117.60,5187054,-4.42,-3.62,-3.62,117.60,-33.91,120.74,121.33,116.70,-33.91
11/14/25,122.02,4119734,0.83,0.68,0.68,122.02,-31.43,120.92,122.75,119.60,-31.43
11/13/25,121.19,3715970,-0.50,-0.41,-0.41,121.19,-31.90,121.51,123.40,121.00,-31.90
11/12/25,121.69,3713821,-0.84,-0.69,-0.69,121.69,-31.62,122.66,122.85,120.71,-31.62
11/11/25,122.53,4425011,2.33,1.94,1.94,122.53,-31.14,120.28,123.46,120.00,-31.14
11/10/25,120.20,7481669,-0.68,-0.56,-0.56,120.20,-32.45,121.94,122.83,119.78,-32.45
11/07/25,120.88,11755950,0.35,0.29,0.29,120.88,-32.07,125.50,125.76,117.15,-32.07
11/06/25,120.53,9853439,-1.97,-1.61,-1.61,120.53,-32.27,122.38,123.39,119.82,-32.27
11/05/25,122.50,4580421,0.15,0.12,0.12,122.50,-31.16,122.00,124.09,121.60,-31.16
11/04/25,122.35,5967308,-4.45,-3.51,-3.51,122.35,-31.24,125.50,125.99,121.93,-31.24
11/03/25,126.80,4053762,0.26,0.21,0.21,126.80,-28.74,126.46,127.33,124.62,-28.74
10/31/25,126.54,3481550,0.20,0.16,0.16,126.54,-28.89,126.18,127.15,125.26,-28.89
10/30/25,126.34,4013366,-0.14,-0.11,-0.11,126.34,-29.00,125.47,128.28,125.26,-29.00
10/29/25,126.48,5102906,-1.53,-1.20,-1.20,126.48,-28.92,127.87,128.68,125.47,-28.92
10/28/25,128.01,4463174,-1.06,-0.82,-0.82,128.01,-28.06,129.59,130.05,127.67,-28.06
10/27/25,129.07,3838994,1.08,0.84,0.84,129.07,-27.47,128.23,129.54,126.38,-27.47
10/24/25,127.99,3344365,0.64,0.50,0.50,127.99,-28.08,127.65,129.06,127.35,-28.08
10/23/25,127.35,3239443,-0.15,-0.12,-0.12,127.35,-28.43,127.53,128.80,126.74,-28.43
10/22/25,127.50,3292727,-1.06,-0.82,-0.82,127.50,-28.35,128.52,128.97,127.31,-28.35
10/21/25,128.56,3331492,1.35,1.06,1.06,128.56,-27.75,126.87,129.50,126.68,-27.75
10/20/25,127.21,3977111,1.30,1.03,1.03,127.21,-28.51,126.11,128.50,125.79,-28.51
10/17/25,125.91,4479100,3.02,2.46,2.46,125.91,-29.24,123.07,126.40,122.81,-29.24
10/16/25,122.89,5254222,-1.37,-1.10,-1.10,122.89,-30.94,124.26,126.97,122.05,-30.94
10/15/25,124.26,5677933,1.37,1.11,1.11,124.26,-30.17,124.34,125.88,122.69,-30.17
10/14/25,122.89,6171640,4.03,3.39,3.39,122.89,-30.94,117.69,124.47,117.69,-30.94
10/13/25,118.86,3344832,0.67,0.57,0.57,118.86,-33.21,118.91,119.80,118.25,-33.21
10/10/25,118.19,5107060,-1.96,-1.63,-1.63,118.19,-33.58,120.30,120.58,116.32,-33.58
10/09/25,120.15,3415243,0.16,0.13,0.13,120.15,-32.48,120.46,121.42,119.56,-32.48
10/08/25,119.99,4407384,0.14,0.12,0.12,119.99,-32.57,120.24,120.77,118.91,-32.57
10/07/25,119.85,4415874,-0.50,-0.42,-0.42,119.85,-32.65,120.49,121.10,119.14,-32.65
10/06/25,120.35,5474253,0.13,0.11,0.11,120.35,-32.37,120.73,123.15,120.05,-32.37
10/03/25,120.22,5911349,-1.27,-1.05,-1.05,120.22,-32.44,121.65,122.25,119.84,-32.44
10/02/25,121.49,4562181,-0.83,-0.68,-0.68,121.49,-31.73,122.47,122.50,120.02,-31.73
10/01/25,122.32,3443702,0.90,0.74,0.74,122.32,-31.26,120.85,122.61,120.79,-31.26
09/30/25,121.42,3730456,-1.50,-1.22,-1.22,121.42,-31.77,122.90,123.08,120.52,-31.77
09/29/25,122.92,3874669,-0.78,-0.63,-0.63,122.92,-30.92,124.44,124.58,122.83,-30.92
09/26/25,123.70,2899605,1.95,1.60,1.60,123.70,-30.49,122.20,123.91,121.65,-30.49
09/25/25,121.75,3631968,-1.33,-1.08,-1.08,121.75,-31.58,122.91,122.91,121.12,-31.58
09/24/25,123.08,4060490,-0.42,-0.34,-0.34,123.08,-30.83,123.50,125.59,122.08,-30.83
09/23/25,123.50,5634711,-1.94,-1.55,-1.55,123.50,-30.60,125.44,126.86,123.05,-30.60
09/22/25,125.44,5591124,-1.60,-1.26,-1.26,125.44,-29.51,125.65,126.64,123.35,-29.51
09/19/25,127.04,9144270,1.57,1.25,1.25,127.04,-28.61,126.33,127.85,125.19,-28.61
09/18/25,125.47,4235741,2.27,1.84,1.84,125.47,-29.49,123.74,125.72,123.60,-29.49
09/17/25,123.20,4973260,1.54,1.27,1.27,123.20,-30.77,121.98,124.45,121.52,-30.77
09/16/25,121.66,5072217,1.29,1.07,1.07,121.66,-31.63,120.71,121.99,119.77,-31.63
09/15/25,120.37,7060401,-2.18,-1.78,-1.78,120.37,-32.36,122.91,122.98,119.76,-32.36
09/12/25,122.55,5263923,-0.50,-0.41,-0.41,122.55,-31.13,123.07,123.45,121.84,-31.13
09/11/25,123.05,5241465,-0.36,-0.29,-0.29,123.05,-30.85,123.70,124.50,122.65,-30.85
09/10/25,123.41,4772621,-0.40,-0.32,-0.32,123.41,-30.65,123.81,124.44,122.63,-30.65
09/09/25,123.81,3607594,-0.81,-0.65,-0.65,123.81,-30.42,124.12,124.78,123.60,-30.42
09/08/25,124.62,4765180,0.81,0.65,0.65,124.62,-29.97,124.24,126.08,123.06,-29.97
09/05/25,123.81,4327197,-1.56,-1.24,-1.24,123.81,-30.42,125.37,127.39,122.82,-30.42
09/04/25,125.37,6194499,0.47,0.38,0.38,125.37,-29.55,124.65,125.65,123.18,-29.55
09/03/25,124.90,6267199,-2.69,-2.11,-2.11,124.90,-29.81,127.42,127.75,124.46,-29.81
09/02/25,127.59,4195459,-2.94,-2.25,-2.25,127.59,-28.30,128.42,129.23,126.46,-28.30
08/29/25,130.53,4159392,0.07,0.05,0.05,130.53,-26.65,129.92,131.11,129.21,-26.65
08/28/25,130.46,3657057,0.61,0.47,0.47,130.46,-26.69,130.19,130.59,128.82,-26.69
08/27/25,129.85,3830632,2.96,2.33,2.33,129.85,-27.03,127.00,130.15,126.92,-27.03
08/26/25,126.89,4355456,-1.26,-0.98,-0.98,126.89,-28.69,127.72,128.80,126.40,-28.69
08/25/25,128.15,2960456,-1.77,-1.36,-1.36,128.15,-27.99,129.44,130.03,128.09,-27.99
08/22/25,129.92,4563120,3.49,2.76,2.76,129.92,-26.99,127.17,130.43,126.32,-26.99
08/21/25,126.43,3115793,1.47,1.18,1.18,126.43,-28.95,124.96,126.49,124.47,-28.95
08/20/25,124.96,4097880,-1.04,-0.83,-0.83,124.96,-29.78,125.04,126.60,123.82,-29.78
08/19/25,126.00,3739757,0.51,0.41,0.41,126.00,-29.19,125.35,128.08,125.27,-29.19
08/18/25,125.49,3985329,0.39,0.31,0.31,125.49,-29.48,124.63,125.89,124.46,-29.48
08/15/25,125.10,4309834,0.46,0.37,0.37,125.10,-29.70,125.00,126.35,124.33,-29.70
08/14/25,124.64,4706944,0.09,0.07,0.07,124.64,-29.96,123.50,125.58,122.44,-29.96
08/13/25,124.55,6651486,2.94,2.42,2.42,124.55,-30.01,122.30,124.77,121.70,-30.01
08/12/25,121.61,6291042,3.31,2.80,2.80,121.61,-31.66,118.96,122.19,118.15,-31.66
08/11/25,118.30,6577841,-2.72,-2.25,-2.25,118.30,-33.52,120.01,121.30,118.14,-33.52
08/08/25,121.02,5791263,0.99,0.82,0.82,121.02,-31.99,120.57,122.00,119.30,-31.99
08/07/25,120.03,17502060,-10.47,-8.02,-8.02,120.03,-32.55,120.38,123.39,117.28,-32.55
08/06/25,130.50,11212810,0.54,0.42,0.42,130.50,-26.66,130.68,131.29,128.30,-26.66
08/05/25,129.96,7679968,-1.00,-0.76,-0.76,129.96,-26.97,131.12,132.16,129.28,-26.97
08/04/25,130.96,5277192,2.94,2.30,2.30,130.96,-26.41,129.10,131.13,128.83,-26.41
08/01/25,128.02,5100383,-4.39,-3.32,-3.32,128.02,-28.06,130.04,130.36,126.92,-28.06
07/31/25,132.41,3876548,-2.34,-1.74,-1.74,132.41,-25.59,134.75,135.80,132.12,-25.59
07/30/25,134.75,3502159,-2.09,-1.53,-1.53,134.75,-24.28,135.90,136.53,133.92,-24.28
07/29/25,136.84,4082808,-5.32,-3.74,-3.74,136.84,-23.10,142.17,143.09,136.38,-23.10
07/28/25,142.16,2808615,0.85,0.60,0.60,142.16,-20.11,141.30,143.30,141.02,-20.11
07/25/25,141.31,2499368,-0.31,-0.22,-0.22,141.31,-20.59,142.46,142.53,141.18,-20.59
07/24/25,141.62,3067742,1.79,1.28,1.28,141.62,-20.42,139.46,142.63,138.82,-20.42
07/23/25,139.83,3003828,0.40,0.29,0.29,139.83,-21.42,139.62,140.93,138.10,-21.42
07/22/25,139.43,2787224,1.36,0.99,0.99,139.43,-21.65,138.64,140.02,136.86,-21.65
07/21/25,138.07,2697580,-1.27,-0.91,-0.91,138.07,-22.41,139.32,139.80,137.96,-22.41
07/18/25,139.34,2983076,0.04,0.03,0.03,139.34,-21.70,139.99,140.74,138.92,-21.70
07/17/25,139.30,3495943,2.59,1.89,1.89,139.30,-21.72,137.58,139.57,137.26,-21.72
07/16/25,136.71,3319660,0.17,0.12,0.12,136.71,-23.18,136.94,137.15,135.42,-23.18
07/15/25,136.54,3315550,-2.03,-1.46,-1.46,136.54,-23.27,139.46,140.14,136.48,-23.27
07/14/25,138.57,4574983,3.22,2.38,2.38,138.57,-22.13,135.00,139.47,134.70,-22.13
07/11/25,135.35,3123574,-1.65,-1.20,-1.20,135.35,-23.94,136.12,137.00,135.20,-23.94
07/10/25,137.00,4934019,0.15,0.11,0.11,137.00,-23.01,137.06,138.42,136.05,-23.01
07/09/25,136.85,4311327,-0.14,-0.10,-0.10,136.85,-23.10,137.45,138.27,136.50,-23.10
07/08/25,136.99,3144542,-0.01,-0.01,-0.01,136.99,-23.02,137.50,138.55,136.55,-23.02
07/07/25,137.00,3550438,0.51,0.37,0.37,137.00,-23.01,135.86,137.63,135.20,-23.01
07/03/25,136.49,2628584,1.10,0.81,0.81,136.49,-23.30,136.27,138.19,136.23,-23.30
07/02/25,135.39,2668019,-0.02,-0.01,-0.01,135.39,-23.92,135.22,136.09,134.39,-23.92
07/01/25,135.41,3919565,3.07,2.32,2.32,135.41,-23.91,132.23,136.69,132.12,-23.91
06/30/25,132.34,3666177,-2.18,-1.62,-1.62,132.34,-25.63,135.06,135.06,131.95,-25.63
06/27/25,134.52,4930553,0.80,0.60,0.60,134.52,-24.41,134.01,134.58,132.10,-24.41
06/26/25,133.72,5138316,4.05,3.12,3.12,133.72,-24.86,130.33,134.18,128.32,-24.86
06/25/25,129.67,3765553,-2.48,-1.88,-1.88,129.67,-27.13,132.80,133.03,128.77,-27.13
06/24/25,132.15,5045554,1.62,1.24,1.24,132.15,-25.74,131.92,132.73,130.36,-25.74
06/23/25,130.53,4250158,-1.20,-0.91,-0.91,130.53,-26.65,131.53,131.53,127.04,-26.65
06/20/25,131.73,7967985,-0.44,-0.33,-0.33,131.73,-25.97,132.00,132.64,131.39,-25.97
06/18/25,132.17,3702457,-1.20,-0.90,-0.90,132.17,-25.73,132.71,133.82,131.69,-25.73
06/17/25,133.37,4773781,-3.84,-2.80,-2.80,133.37,-25.05,136.09,136.16,132.89,-25.05
06/16/25,137.21,3406824,1.67,1.23,1.23,137.21,-22.89,138.56,139.29,136.83,-22.89
06/13/25,135.54,5091140,-3.27,-2.36,-2.36,135.54,-23.83,136.08,136.63,134.68,-23.83
06/12/25,138.81,3460997,0.75,0.54,0.54,138.81,-21.99,137.13,139.41,136.70,-21.99
06/11/25,138.06,4020440,-0.50,-0.36,-0.36,138.06,-22.42,140.24,140.37,137.12,-22.42
06/10/25,138.56,4138000,-0.45,-0.32,-0.32,138.56,-22.14,139.22,140.61,138.14,-22.14
06/09/25,139.01,3989978,-1.63,-1.16,-1.16,139.01,-21.88,141.47,141.53,138.34,-21.88
06/06/25,140.64,9053459,3.35,2.44,2.44,140.64,-20.97,139.18,143.88,138.95,-20.97
06/05/25,137.29,5859127,3.78,2.83,2.83,137.29,-22.85,133.50,137.80,133.50,-22.85
06/04/25,133.51,4501382,0.61,0.46,0.46,133.51,-24.97,132.28,134.86,131.64,-24.97
06/03/25,132.90,5809271,3.28,2.53,2.53,132.90,-25.32,129.50,133.49,128.95,-25.32
06/02/25,129.62,5223064,0.62,0.48,0.48,129.62,-27.16,128.85,129.77,127.99,-27.16
05/30/25,129.00,9562946,0.64,0.50,0.50,129.00,-27.51,125.50,129.25,125.00,-27.51
05/29/25,128.36,4681055,-0.31,-0.24,-0.24,128.36,-27.87,130.00,130.00,126.96,-27.87
05/28/25,128.67,4752224,-0.73,-0.56,-0.56,128.67,-27.69,129.45,129.55,127.67,-27.69
05/27/25,129.40,7243763,2.68,2.11,2.11,129.40,-27.28,128.68,130.40,128.35,-27.28
05/23/25,126.72,4371484,-0.93,-0.73,-0.73,126.72,-28.79,125.09,127.38,125.00,-28.79
05/22/25,127.65,6451798,0.13,0.10,0.10,127.65,-28.27,126.79,128.33,125.94,-28.27
05/21/25,127.52,6687377,-4.61,-3.49,-3.49,127.52,-28.34,130.68,130.79,126.97,-28.34
05/20/25,132.13,6607933,-4.47,-3.27,-3.27,132.13,-25.75,133.76,134.60,131.39,-25.75
05/19/25,136.60,4904672,-1.40,-1.01,-1.01,136.60,-23.24,135.31,137.37,135.03,-23.24
05/16/25,138.00,3690187,1.21,0.88,0.88,138.00,-22.45,137.55,138.45,136.21,-22.45
05/15/25,136.79,3463732,-0.66,-0.48,-0.48,136.79,-23.13,137.08,137.78,135.27,-23.13
05/14/25,137.45,6148712,-0.60,-0.43,-0.43,137.45,-22.76,138.35,139.84,137.10,-22.76
05/13/25,138.05,6890732,3.84,2.86,2.86,138.05,-22.42,134.62,138.53,133.75,-22.42
05/12/25,134.21,7198291,7.17,5.64,5.64,134.21,-24.58,133.16,134.85,132.14,-24.58
05/09/25,127.04,6145152,0.65,0.51,0.51,127.04,-28.61,124.96,127.33,123.40,-28.61
05/08/25,126.39,3819882,3.27,2.66,2.66,126.39,-28.97,124.63,127.63,123.62,-28.97
05/07/25,123.12,3424249,1.45,1.19,1.19,123.12,-30.81,121.34,123.65,120.41,-30.81
05/06/25,121.67,5229296,-3.22,-2.58,-2.58,121.67,-31.63,123.15,124.50,121.57,-31.63
05/05/25,124.89,6761722,-0.37,-0.30,-0.30,124.89,-29.82,123.36,127.59,122.30,-29.82
05/02/25,125.26,11301620,1.25,1.01,1.01,125.26,-29.61,121.10,126.56,120.13,-29.61
05/01/25,124.01,9431762,2.09,1.71,1.71,124.01,-30.31,121.92,125.08,121.90,-30.31
04/30/25,121.92,7534188,-3.57,-2.84,-2.84,121.92,-31.49,121.06,122.25,118.05,-31.49
04/29/25,125.49,6525371,2.19,1.78,1.78,125.49,-29.48,123.28,125.99,123.16,-29.48
04/28/25,123.30,5608777,0.79,0.64,0.64,123.30,-30.71,122.51,125.23,122.11,-30.71
04/25/25,122.51,2905028,0.80,0.66,0.66,122.51,-31.15,121.43,123.09,120.83,-31.15
04/24/25,121.71,3690309,3.43,2.90,2.90,121.71,-31.60,118.86,121.89,118.00,-31.60
04/23/25,118.28,5183356,3.37,2.93,2.93,118.28,-33.53,119.70,122.32,116.72,-33.53
04/22/25,114.91,4827240,3.30,2.96,2.96,114.91,-35.43,112.59,115.80,112.05,-35.43
04/21/25,111.61,5695003,-1.09,-0.97,-0.97,111.61,-37.28,111.32,113.40,109.79,-37.28
04/17/25,112.70,4454738,0.06,0.05,0.05,112.70,-36.67,113.75,114.00,111.86,-36.67
04/16/25,112.64,5026557,-2.00,-1.74,-1.74,112.64,-36.70,113.58,115.62,111.03,-36.70
04/15/25,114.64,5182448,1.42,1.25,1.25,114.64,-35.58,114.23,115.71,113.52,-35.58
04/14/25,113.22,4338183,-1.32,-1.15,-1.15,113.22,-36.38,117.30,118.29,112.55,-36.38
04/11/25,114.54,4817600,0.63,0.55,0.55,114.54,-35.63,113.87,115.43,111.59,-35.63
04/10/25,113.91,6929590,-7.41,-6.11,-6.11,113.91,-35.99,117.61,118.50,110.06,-35.99
04/09/25,121.32,12840720,15.63,14.79,14.79,121.32,-31.82,105.73,123.30,105.39,-31.82
04/08/25,105.69,7661500,-0.61,-0.57,-0.57,105.69,-40.61,110.74,112.97,104.15,-40.61
04/07/25,106.30,9975609,-0.36,-0.34,-0.34,106.30,-40.26,103.01,110.91,99.88,-40.26
04/04/25,106.66,10259900,-7.31,-6.41,-6.41,106.66,-40.06,109.26,110.42,104.73,-40.06
04/03/25,113.97,7950574,-8.83,-7.19,-7.19,113.97,-35.95,116.62,117.18,111.80,-35.95
04/02/25,122.80,5184821,1.62,1.34,1.34,122.80,-30.99,119.48,124.59,119.08,-30.99
04/01/25,121.18,3916445,1.72,1.44,1.44,121.18,-31.90,119.67,121.35,117.80,-31.90
03/31/25,119.46,7090262,-1.23,-1.02,-1.02,119.46,-32.87,118.81,119.95,115.68,-32.87
03/28/25,120.69,3997126,-4.96,-3.95,-3.95,120.69,-32.18,125.54,125.54,119.94,-32.18
03/27/25,125.65,4904488,-2.99,-2.32,-2.32,125.65,-29.39,126.02,127.09,123.43,-29.39
03/26/25,128.64,3504665,-1.24,-0.95,-0.95,128.64,-27.71,129.97,131.00,127.85,-27.71
03/25/25,129.88,4362943,0.06,0.05,0.05,129.88,-27.01,129.55,130.76,128.55,-27.01
03/24/25,129.82,3706638,1.02,0.79,0.79,129.82,-27.05,130.25,130.72,128.69,-27.05
03/21/25,128.80,8704602,2.65,2.10,2.10,128.80,-27.62,124.66,129.25,123.30,-27.62
03/20/25,126.15,3260630,0.15,0.12,0.12,126.15,-29.11,124.70,127.77,124.36,-29.11
03/19/25,126.00,4353075,1.44,1.16,1.16,126.00,-29.19,125.10,127.08,124.12,-29.19
03/18/25,124.56,3918026,-2.38,-1.87,-1.87,124.56,-30.00,126.00,126.07,123.00,-30.00
03/17/25,126.94,5266169,4.08,3.32,3.32,126.94,-28.67,123.90,128.00,123.75,-28.67
03/14/25,122.86,4418189,3.48,2.92,2.92,122.86,-30.96,121.88,124.45,121.57,-30.96
03/13/25,119.38,7669670,-7.17,-5.67,-5.67,119.38,-32.91,124.99,126.22,119.15,-32.91
03/12/25,126.55,4834071,1.11,0.88,0.88,126.55,-28.88,127.00,127.48,123.53,-28.88
03/11/25,125.44,9318416,-6.71,-5.08,-5.08,125.44,-29.51,129.98,130.77,123.70,-29.51
03/10/25,132.15,7493002,-2.24,-1.67,-1.67,132.15,-25.74,134.57,135.94,130.20,-25.74
03/07/25,134.39,5616851,-0.38,-0.28,-0.28,134.39,-24.48,134.71,134.73,130.37,-24.48
03/06/25,134.77,5924270,-7.81,-5.48,-5.48,134.77,-24.27,140.33,140.33,134.61,-24.27
03/05/25,142.58,3881642,1.16,0.82,0.82,142.58,-19.88,141.87,142.79,139.21,-19.88
03/04/25,141.42,4799516,0.44,0.31,0.31,141.42,-20.53,140.00,143.23,137.82,-20.53
03/03/25,140.98,6688879,2.11,1.52,1.52,140.98,-20.78,140.34,144.75,139.90,-20.78
02/28/25,138.87,6253063,-0.58,-0.42,-0.42,138.87,-21.96,139.50,140.16,137.59,-21.96
02/27/25,139.45,4411760,-4.58,-3.18,-3.18,139.45,-21.64,144.63,145.69,139.05,-21.64
02/26/25,144.03,2910748,2.48,1.75,1.75,144.03,-19.06,143.16,145.13,142.22,-19.06
02/25/25,141.55,6189194,-3.27,-2.26,-2.26,141.55,-20.46,144.79,145.16,140.40,-20.46
02/24/25,144.82,4478917,-1.25,-0.86,-0.86,144.82,-18.62,147.00,147.07,143.88,-18.62
02/21/25,146.07,7356423,-9.24,-5.95,-5.95,146.07,-17.92,154.57,154.57,145.75,-17.92
02/20/25,155.31,5099655,-2.67,-1.69,-1.69,155.31,-12.72,156.32,157.75,152.47,-12.72
02/19/25,157.98,6906074,-2.62,-1.63,-1.63,157.98,-11.22,160.00,160.00,155.21,-11.22
02/18/25,160.60,8144501,-0.82,-0.51,-0.51,160.60,-9.75,161.04,162.58,158.07,-9.75
02/14/25,161.42,21649320,20.38,14.45,14.45,161.42,-9.29,158.19,163.93,156.93,-9.29
02/13/25,141.04,12745330,0.52,0.37,0.37,141.04,-20.74,139.64,141.94,138.76,-20.74
02/12/25,140.52,6147194,6.00,4.46,4.46,140.52,-21.03,133.07,141.20,132.79,-21.03
02/11/25,134.52,4042978,-0.72,-0.53,-0.53,134.52,-24.41,134.91,136.25,134.09,-24.41
02/10/25,135.24,4760053,0.26,0.19,0.19,135.24,-24.00,136.30,136.36,133.16,-24.00
02/07/25,134.98,5933237,2.41,1.82,1.82,134.98,-24.15,134.70,139.50,133.91,-24.15
02/06/25,132.57,3704352,2.97,2.29,2.29,132.57,-25.50,130.16,133.19,130.15,-25.50
02/05/25,129.60,3001069,-1.14,-0.87,-0.87,129.60,-27.17,130.27,130.34,128.10,-27.17
02/04/25,130.74,2687169,0.96,0.74,0.74,130.74,-26.53,129.58,131.49,129.08,-26.53
02/03/25,129.78,2745002,-1.39,-1.06,-1.06,129.78,-27.07,129.19,130.96,127.52,-27.07
01/31/25,131.17,3047116,-0.62,-0.47,-0.47,131.17,-26.29,132.28,134.45,130.57,-26.29
01/30/25,131.79,2440541,-0.79,-0.60,-0.60,131.79,-25.94,133.56,134.37,130.85,-25.94
01/29/25,132.58,3627926,1.53,1.17,1.17,132.58,-25.50,131.42,134.05,130.89,-25.50
01/28/25,131.05,5929900,2.09,1.62,1.62,131.05,-26.36,128.67,131.42,126.86,-26.36
01/27/25,128.96,4806967,1.87,1.47,1.47,128.96,-27.53,125.94,129.06,125.64,-27.53
01/24/25,127.09,6966883,-6.15,-4.62,-4.62,127.09,-28.58,132.61,132.72,126.72,-28.58
01/23/25,133.24,3968199,0.74,0.56,0.56,133.24,-25.13,132.40,133.64,131.78,-25.13
01/22/25,132.50,5028540,-0.57,-0.43,-0.43,132.50,-25.54,133.00,135.00,132.34,-25.54
01/21/25,133.07,5396777,-2.05,-1.52,-1.52,133.07,-25.22,135.47,135.64,131.24,-25.22
01/17/25,135.12,3751223,2.96,2.24,2.24,135.12,-24.07,134.17,135.62,132.69,-24.07
01/16/25,132.16,2904932,-0.36,-0.27,-0.27,132.16,-25.73,132.00,132.95,129.82,-25.73
01/15/25,132.52,3732921,4.92,3.86,3.86,132.52,-25.53,130.19,133.15,130.16,-25.53
01/14/25,127.60,3999323,-1.25,-0.97,-0.97,127.60,-28.29,129.82,131.10,127.17,-28.29
01/13/25,128.85,3510639,-0.78,-0.60,-0.60,128.85,-27.59,128.59,130.13,128.08,-27.59
01/10/25,129.63,4325415,-1.17,-0.89,-0.89,129.63,-27.15,131.30,133.05,128.80,-27.15
01/08/25,130.80,3204678,-0.49,-0.37,-0.37,130.80,-26.50,131.20,131.63,130.10,-26.50
01/07/25,131.29,4290458,-3.91,-2.89,-2.89,131.29,-26.22,135.35,136.77,130.81,-26.22
01/06/25,135.20,4174471,-0.51,-0.38,-0.38,135.20,-24.02,137.00,138.10,134.58,-24.02
01/03/25,135.71,3607355,4.23,3.22,3.22,135.71,-23.74,131.98,136.36,131.94,-23.74
01/02/25,131.48,2606269,0.07,0.05,0.05,131.48,-26.11,131.87,134.23,130.41,-26.11
12/31/24,131.41,2312564,-0.40,-0.30,-0.30,131.41,-26.15,132.46,133.19,131.27,-26.15
12/30/24,131.81,2458835,-1.57,-1.18,-1.18,131.81,-25.93,131.31,132.61,129.85,-25.93
12/27/24,133.39,2650366,-1.94,-1.43,-1.43,133.39,-25.04,133.59,134.50,132.16,-25.04
12/26/24,135.32,2067513,0.33,0.24,0.24,135.32,-23.96,134.24,136.27,134.24,-23.96
12/24/24,134.99,1677060,0.47,0.35,0.35,134.99,-24.14,134.33,135.07,132.83,-24.14
12/23/24,134.52,4728474,0.31,0.23,0.23,134.52,-24.41,134.81,135.58,132.21,-24.41
12/20/24,134.21,15471730,4.86,3.76,3.76,134.21,-24.58,128.63,135.82,128.34,-24.58
12/19/24,129.35,4745008,1.81,1.42,1.42,129.35,-27.31,129.13,131.08,127.91,-27.31
12/18/24,127.54,4236662,-4.70,-3.55,-3.55,127.54,-28.33,132.03,133.71,127.23,-28.33
12/17/24,132.24,3126163,0.04,0.03,0.03,132.24,-25.69,132.20,132.61,130.88,-25.69
12/16/24,132.20,4136299,1.25,0.95,0.95,132.20,-25.71,131.22,133.28,129.17,-25.71
12/13/24,130.95,5288524,-6.52,-4.74,-4.74,130.95,-26.41,136.65,137.02,130.75,-26.41
12/12/24,137.47,4254067,-1.37,-0.99,-0.99,137.47,-22.75,138.10,139.10,134.40,-22.75
12/11/24,138.84,4096469,0.54,0.39,0.39,138.84,-21.98,138.68,140.17,137.21,-21.98
12/10/24,138.30,4777826,1.03,0.75,0.75,138.30,-22.28,137.19,139.89,136.62,-22.28
12/09/24,137.27,3648659,0.35,0.26,0.26,137.27,-22.86,137.00,138.97,136.59,-22.86
12/06/24,136.92,4295842,0.60,0.44,0.44,136.92,-23.06,137.75,138.86,136.56,-23.06
12/05/24,136.32,6174926,-2.75,-1.98,-1.98,136.32,-23.39,138.84,140.38,135.51,-23.39
12/04/24,139.07,3893417,1.61,1.17,1.17,139.07,-21.85,136.55,139.15,134.85,-21.85
12/03/24,137.46,4681376,-0.03,-0.02,-0.02,137.46,-22.75,136.97,138.37,135.38,-22.75
12/02/24,137.49,3608673,1.38,1.01,1.01,137.49,-22.74,136.01,137.60,135.69,-22.74
11/29/24,136.11,2664219,-2.17,-1.57,-1.57,136.11,-23.51,138.53,139.53,135.83,-23.51
11/27/24,138.28,2657033,-1.39,-1.00,-1.00,138.28,-22.29,139.67,140.41,137.68,-22.29
11/26/24,139.67,3228419,-1.26,-0.89,-0.89,139.67,-21.51,140.78,141.75,139.18,-21.51
11/25/24,140.93,7930535,3.59,2.61,2.61,140.93,-20.80,138.01,141.00,137.75,-20.80
11/22/24,137.34,6301099,4.08,3.06,3.06,137.34,-22.82,133.30,140.76,133.30,-22.82
11/21/24,133.26,4061137,-1.99,-1.47,-1.47,133.26,-25.11,134.18,134.95,132.58,-25.11
11/20/24,135.25,5537419,3.81,2.90,2.90,135.25,-24.00,130.22,135.38,130.22,-24.00
11/19/24,131.44,5172381,-0.75,-0.57,-0.57,131.44,-26.14,131.15,131.96,129.87,-26.14
11/18/24,132.19,4511595,-0.31,-0.23,-0.23,132.19,-25.72,132.56,133.45,131.58,-25.72
11/15/24,132.50,4798719,-2.06,-1.53,-1.53,132.50,-25.54,134.20,134.53,131.31,-25.54
11/14/24,134.56,4777628,1.80,1.36,1.36,134.56,-24.38,133.97,136.66,133.15,-24.38
11/13/24,132.76,4922621,-0.44,-0.33,-0.33,132.76,-25.39,133.83,135.13,131.33,-25.39
11/12/24,133.20,6903453,-4.20,-3.06,-3.06,133.20,-25.15,135.65,136.12,133.13,-25.15
11/11/24,137.40,6535059,2.79,2.07,2.07,137.40,-22.79,136.00,139.16,135.12,-22.79
11/08/24,134.61,19189000,-12.76,-8.66,-8.66,134.61,-24.36,134.67,137.71,132.76,-24.36
11/07/24,147.37,11988900,6.46,4.58,4.58,147.37,-17.18,141.76,148.64,141.70,-17.18
11/06/24,140.91,5110922,3.09,2.24,2.24,140.91,-20.81,141.98,142.95,139.41,-20.81
11/05/24,137.82,4989187,0.95,0.69,0.69,137.82,-22.55,137.55,140.87,137.07,-22.55
