Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Cumulative Return %,Open,High,Low,Cumulative Change %
04/13/26,152.64,18621340,0.13,0.09,0.09,184.93,231.96,154.27,154.62,151.28,173.99
04/10/26,152.51,21065020,-2.53,-1.63,-1.63,184.78,231.67,154.04,155.12,151.92,173.76
04/09/26,155.04,25868380,-1.18,-0.76,-0.76,187.84,237.18,156.86,159.23,154.31,178.30
04/08/26,156.22,31311200,-7.69,-4.69,-4.69,189.27,239.74,153.52,156.35,150.98,180.42
04/07/26,163.91,25227500,0.54,0.33,0.33,198.59,256.47,164.22,166.24,161.77,194.22
04/06/26,163.37,16344260,2.68,1.67,1.67,197.93,255.29,160.57,163.75,159.53,193.25
04/02/26,160.69,25377660,-0.09,-0.06,-0.06,194.69,249.46,164.49,166.90,159.59,188.44
04/01/26,160.78,37927640,-8.88,-5.23,-5.23,194.80,249.66,165.77,168.00,159.53,188.60
03/31/26,169.66,32006720,-1.81,-1.06,-1.06,205.55,268.97,172.67,174.38,165.97,204.54
03/30/26,171.47,29813500,0.48,0.28,0.28,207.75,272.91,172.51,176.41,171.05,207.79
03/27/26,170.99,30338310,5.56,3.36,3.36,207.17,271.86,165.58,171.23,164.80,206.93
03/26/26,165.43,18625250,2.17,1.33,1.33,200.43,259.77,164.09,165.68,162.06,196.95
03/25/26,163.26,17192330,-2.12,-1.28,-1.28,197.80,255.05,163.87,165.00,162.93,193.05
03/24/26,165.38,26131820,4.25,2.64,2.64,200.37,259.66,161.71,167.48,161.25,196.86
03/23/26,161.13,25021290,1.46,0.91,0.91,195.22,250.42,156.12,161.42,155.02,189.23
03/20/26,159.67,53942140,1.51,0.95,0.95,193.45,247.25,159.35,162.44,159.10,186.61
03/19/26,158.16,27082730,0.57,0.36,0.36,191.62,243.96,158.26,159.56,154.84,183.90
03/18/26,157.59,18947140,-1.22,-0.77,-0.77,190.93,242.72,159.66,160.18,157.53,182.88
03/17/26,158.81,21592170,1.58,1.00,1.00,192.41,245.38,158.25,160.45,156.80,185.07
03/16/26,157.23,22835630,1.11,0.71,0.71,190.49,241.94,156.00,157.78,154.76,182.23
03/13/26,156.12,22414090,2.59,1.69,1.69,189.15,239.53,154.30,156.89,152.98,180.24
03/12/26,153.53,26053970,1.95,1.29,1.29,186.01,233.89,152.27,155.00,151.63,175.59
03/11/26,151.58,15297410,3.45,2.33,2.33,183.65,229.65,147.99,151.81,147.66,172.09
03/10/26,148.13,19617590,-2.31,-1.54,-1.54,179.47,222.15,149.25,150.40,147.70,165.89
03/09/26,150.44,25532660,-0.77,-0.51,-0.51,182.27,227.17,152.02,153.89,149.47,170.04
03/06/26,151.21,21136430,0.45,0.30,0.30,183.20,228.85,153.15,153.80,149.96,171.42
03/05/26,150.76,22969270,0.94,0.63,0.63,182.66,227.87,151.00,152.33,149.47,170.62
03/04/26,149.82,16764760,-2.01,-1.32,-1.32,181.52,225.82,150.72,151.16,147.86,168.93
03/03/26,151.83,25198870,-2.39,-1.55,-1.55,183.95,230.20,155.43,156.05,150.30,172.54
03/02/26,154.22,31493080,1.72,1.13,1.13,186.85,235.39,159.35,159.61,153.03,176.83
02/27/26,152.50,30275130,3.96,2.67,2.67,184.76,231.65,151.00,153.65,149.25,173.74
02/26/26,148.54,15632100,-0.52,-0.35,-0.35,179.97,223.04,147.81,150.96,146.77,166.63
02/25/26,149.06,15225750,-0.20,-0.13,-0.13,180.60,224.17,149.91,150.18,147.33,167.56
02/24/26,149.26,14185460,-1.50,-0.99,-0.99,180.84,224.61,150.42,150.72,148.03,167.92
02/23/26,150.76,16073090,3.48,2.36,2.36,182.66,227.87,148.15,151.27,148.13,170.62
02/20/26,147.28,25908580,-3.69,-2.44,-2.44,178.44,220.30,150.49,150.81,146.46,164.37
02/19/26,150.97,20305030,0.29,0.19,0.19,182.91,228.33,152.20,153.38,150.84,170.99
02/18/26,150.68,19849670,4.49,3.07,3.07,182.56,227.69,148.15,150.98,147.61,170.47
02/17/26,146.19,19766570,-2.26,-1.52,-1.52,177.12,217.93,148.20,149.13,145.15,162.41
02/13/26,148.45,20166030,-1.48,-0.99,-0.99,179.86,222.85,150.55,151.66,147.98,166.47
02/12/26,149.93,30652470,-5.63,-3.62,-2.96,181.65,226.06,153.89,155.25,149.88,169.13
02/11/26,155.56,23091490,3.97,2.62,2.62,187.19,236.00,153.97,156.93,153.57,179.23
02/10/26,151.59,15800260,0.38,0.25,0.25,182.41,227.42,151.35,151.78,149.82,172.11
02/09/26,151.21,21297300,2.16,1.45,1.45,181.95,226.60,149.26,151.55,148.63,171.42
02/06/26,149.05,17216030,2.97,2.03,2.03,179.35,221.94,146.62,149.57,146.09,167.55
02/05/26,146.08,18431740,-1.51,-1.02,-1.02,175.78,215.52,146.58,146.73,143.80,162.22
02/04/26,147.59,29426240,3.86,2.69,2.69,177.59,218.78,144.12,147.84,144.12,164.93
02/03/26,143.73,37577840,5.33,3.85,3.85,172.95,210.45,138.64,145.01,138.31,158.00
02/02/26,138.40,27735570,-3.00,-2.12,-2.12,166.54,198.93,139.83,140.32,138.06,148.43
01/30/26,141.40,29657670,0.89,0.63,0.63,170.15,205.41,138.74,142.21,137.83,153.81
01/29/26,140.51,35760620,2.93,2.13,2.13,169.08,203.49,140.32,142.34,139.11,152.22
01/28/26,137.58,15637280,0.75,0.55,0.55,165.55,197.16,137.69,138.01,136.67,146.96
01/27/26,136.83,14517030,1.99,1.48,1.48,164.65,195.54,135.25,136.93,134.71,145.61
01/26/26,134.84,16056070,-0.13,-0.10,-0.10,162.25,191.25,136.93,136.94,134.17,142.04
01/23/26,134.97,17758210,1.33,1.00,1.00,162.41,191.53,135.09,135.98,134.48,142.27
01/22/26,133.64,16600130,0.03,0.02,0.02,160.81,188.65,133.05,134.18,131.85,139.89
01/21/26,133.61,18879890,3.15,2.41,2.41,160.77,188.59,131.91,133.73,131.91,139.83
01/20/26,130.46,16477280,0.57,0.44,0.44,156.98,181.79,131.51,131.94,130.07,134.18
01/16/26,129.89,16592350,0.76,0.59,0.59,156.30,180.55,128.91,130.16,128.87,133.15
01/15/26,129.13,17400040,-1.07,-0.82,-0.82,155.38,178.91,129.13,130.20,128.30,131.79
01/14/26,130.20,27593940,3.66,2.89,2.89,156.67,181.22,127.35,131.72,127.13,133.71
01/13/26,126.54,21619730,2.51,2.02,2.02,152.27,173.32,125.00,127.14,124.81,127.14
01/12/26,124.03,15314900,-0.58,-0.47,-0.47,149.25,167.90,124.46,124.50,122.56,122.64
01/09/26,124.61,16137670,1.70,1.38,1.38,149.94,169.15,123.23,124.86,123.10,123.68
01/08/26,122.91,20232720,4.42,3.73,3.73,147.90,165.48,118.98,123.63,118.66,120.62
01/07/26,118.49,20352950,-2.56,-2.11,-2.11,142.58,155.93,119.80,120.12,118.27,112.69
01/06/26,121.05,23328640,-4.31,-3.44,-3.44,145.66,161.46,125.35,125.80,121.00,117.29
01/05/26,125.36,30112240,2.71,2.21,2.21,150.85,170.77,125.21,125.93,122.39,125.02
01/02/26,122.65,14175060,2.31,1.92,1.92,147.58,164.92,120.09,122.68,119.61,120.16
12/31/25,120.34,10559870,-0.65,-0.54,-0.54,144.81,159.93,121.18,121.26,119.87,116.01
12/30/25,120.99,11150490,0.46,0.38,0.38,145.59,161.33,121.10,121.80,120.63,117.18
12/29/25,120.53,14782510,1.42,1.19,1.19,145.03,160.34,120.15,121.30,119.40,116.35
12/26/25,119.11,8066129,-0.11,-0.09,-0.09,143.33,157.27,118.89,119.55,118.53,113.80
12/24/25,119.22,6137406,-0.20,-0.17,-0.17,143.46,157.51,119.33,120.05,119.12,114.00
12/23/25,119.42,12567630,1.27,1.07,1.07,143.70,157.94,118.47,120.03,118.32,114.36
12/22/25,118.15,11768610,1.46,1.25,1.25,142.17,155.20,117.34,118.46,117.34,112.08
12/19/25,116.69,45412810,0.15,0.13,0.13,140.41,152.04,116.75,117.57,115.96,109.46
12/18/25,116.54,13705560,-0.87,-0.74,-0.74,140.23,151.72,116.99,116.99,115.63,109.19
12/17/25,117.41,18502150,2.73,2.38,2.38,141.28,153.60,115.21,117.62,115.17,110.75
12/16/25,114.68,17638720,-3.08,-2.62,-2.62,137.99,147.70,116.77,116.84,114.61,105.85
12/15/25,117.76,16358670,-1.06,-0.89,-0.89,141.70,154.35,119.01,119.03,116.85,111.38
12/12/25,118.82,14459540,-0.72,-0.60,-0.60,142.98,156.64,119.44,119.92,118.31,113.28
12/11/25,119.54,14781790,,,,143.84,158.20,119.11,120.36,119.07,114.58
12/10/25,119.54,19845190,1.29,1.09,1.09,143.84,158.20,118.73,119.87,118.37,114.58
12/09/25,118.25,23790820,2.27,1.96,1.96,142.29,155.41,116.90,120.47,116.89,112.26
12/08/25,115.98,14904160,-0.56,-0.48,-0.48,139.56,150.51,115.83,117.00,115.04,108.19
12/05/25,116.54,12516860,-0.60,-0.51,-0.51,140.23,151.72,116.75,118.78,116.41,109.19
12/04/25,117.14,13686900,-0.66,-0.56,-0.56,140.95,153.01,117.50,118.34,116.66,110.27
12/03/25,117.80,16819130,2.42,2.10,2.10,141.75,154.44,115.95,117.98,115.88,111.45
12/02/25,115.38,14607700,-1.25,-1.07,-1.07,138.84,149.21,116.44,116.60,114.69,107.11
12/01/25,116.63,12658100,0.71,0.61,0.61,140.34,151.91,116.10,117.41,116.10,109.35
11/28/25,115.92,7240825,1.15,1.00,1.00,139.49,150.38,114.95,118.74,114.82,108.08
11/26/25,114.77,11650600,0.26,0.23,0.23,138.10,147.90,114.41,115.74,114.31,106.01
11/25/25,114.51,14434560,-1.46,-1.26,-1.26,137.79,147.33,115.18,115.90,114.19,105.55
11/24/25,115.97,18034920,-1.11,-0.95,-0.95,139.55,150.49,117.20,117.20,114.74,108.17
11/21/25,117.08,15667600,0.06,0.05,0.05,140.88,152.89,116.99,117.38,115.65,110.16
11/20/25,117.02,14401010,-0.33,-0.28,-0.28,140.81,152.76,117.98,119.01,116.74,110.05
11/19/25,117.35,15919240,-1.68,-1.41,-1.41,141.21,153.47,116.85,118.18,115.93,110.64
11/18/25,119.03,15808520,1.35,1.15,1.15,143.23,157.10,117.26,119.48,116.48,113.66
11/17/25,117.68,16034860,-1.61,-1.35,-1.35,141.60,154.18,118.97,119.50,117.11,111.24
11/14/25,119.29,17064270,0.50,0.42,1.29,143.54,157.66,118.45,119.48,116.66,114.13
11/13/25,118.79,17291870,0.67,0.57,0.57,141.72,154.38,118.63,119.76,118.28,113.23
11/12/25,118.12,13790890,-1.66,-1.39,-1.39,140.92,152.95,119.10,119.28,117.79,112.03
11/11/25,119.78,16077100,1.56,1.32,1.32,142.90,156.50,118.83,120.81,118.83,115.01
11/10/25,118.22,13047960,1.00,0.85,0.85,141.04,153.16,117.44,118.45,115.46,112.21
11/07/25,117.22,17181150,2.72,2.38,2.38,139.84,151.02,115.21,117.51,114.90,110.41
11/06/25,114.50,14219650,0.82,0.72,0.72,136.60,145.20,113.64,114.94,113.64,105.53
11/05/25,113.68,12400920,-0.46,-0.40,-0.40,135.62,143.44,114.09,115.18,113.67,104.06
11/04/25,114.14,16860740,0.38,0.33,0.33,136.17,144.42,113.38,114.35,112.51,104.88
11/03/25,113.76,12290300,-0.60,-0.52,-0.52,135.72,143.61,114.50,114.99,113.64,104.20
10/31/25,114.36,20213350,-0.33,-0.29,-0.29,136.43,144.90,113.98,115.23,112.62,105.28
10/30/25,114.69,16172940,-1.76,-1.51,-1.51,136.83,145.60,116.43,116.52,114.53,105.87
10/29/25,116.45,12570570,1.42,1.23,1.23,138.92,149.37,114.92,117.05,114.81,109.03
10/28/25,115.03,9535211,-0.91,-0.78,-0.78,137.23,146.33,115.49,116.18,114.99,106.48
10/27/25,115.94,10975410,0.55,0.48,0.48,138.32,148.28,115.70,115.99,115.10,108.11
10/24/25,115.39,9919409,-0.59,-0.51,-0.51,137.66,147.10,116.35,116.47,115.18,107.13
10/23/25,115.98,15001090,1.27,1.11,1.11,138.36,148.36,116.63,116.85,115.36,108.19
10/22/25,114.71,12938790,2.00,1.77,1.77,136.85,145.65,113.45,115.18,113.08,105.91
10/21/25,112.71,9202349,0.01,0.01,0.01,134.46,141.36,112.89,113.36,111.99,102.32
10/20/25,112.70,9523617,0.46,0.41,0.41,134.45,141.34,112.00,113.15,111.98,102.30
10/17/25,112.24,13460070,1.60,1.45,1.45,133.90,140.36,111.63,112.91,111.18,101.47
10/16/25,110.64,11782200,-0.97,-0.87,-0.87,131.99,136.93,111.88,112.19,110.39,98.60
10/15/25,111.61,12182940,-0.68,-0.61,-0.61,133.15,139.01,112.80,113.57,110.97,100.34
10/14/25,112.29,11167150,0.05,0.04,0.04,133.96,140.46,110.76,112.96,110.71,101.56
10/13/25,112.24,10296500,1.51,1.36,1.36,133.90,140.36,111.54,112.30,111.32,101.47
10/10/25,110.73,13811580,-2.18,-1.93,-1.93,132.10,137.12,112.26,112.62,110.71,98.76
10/09/25,112.91,10976220,-1.11,-0.97,-0.97,134.70,141.79,114.43,115.51,112.74,102.67
10/08/25,114.02,12300970,-0.24,-0.21,-0.21,136.03,144.17,114.38,115.01,113.41,104.67
10/07/25,114.26,11945030,0.06,0.05,0.05,136.31,144.68,114.07,114.51,111.74,105.10
10/06/25,114.20,12036830,0.94,0.83,0.83,136.24,144.55,113.29,114.77,113.18,104.99
10/03/25,113.26,12950120,1.97,1.77,1.77,135.12,142.54,111.90,113.75,111.90,103.30
10/02/25,111.29,13062560,-0.70,-0.63,-0.63,132.77,138.32,111.97,113.09,111.03,99.77
10/01/25,111.99,16613990,-0.76,-0.67,-0.67,133.60,139.82,112.56,113.02,111.29,101.02
09/30/25,112.75,18076210,-1.47,-1.29,-1.29,134.51,141.45,113.35,113.49,111.94,102.39
09/29/25,114.22,19189260,-3.00,-2.56,-2.56,136.26,144.60,116.06,116.50,113.67,105.03
09/26/25,117.22,18568920,1.63,1.41,1.41,139.84,151.02,115.96,118.36,115.92,110.41
09/25/25,115.59,15012550,1.03,0.90,0.90,137.90,147.53,114.64,115.90,114.41,107.49
09/24/25,114.56,14756050,0.61,0.54,0.54,136.67,145.32,114.57,115.76,114.47,105.64
09/23/25,113.95,25369110,1.93,1.72,1.72,135.94,144.02,112.72,114.75,112.48,104.54
09/22/25,112.02,15611500,-0.80,-0.71,-0.71,133.64,139.88,112.45,112.80,111.56,101.08
09/19/25,112.82,38746520,-1.11,-0.97,-0.97,134.59,141.60,113.90,113.98,112.64,102.51
09/18/25,113.93,14628730,-1.36,-1.18,-1.18,135.92,143.97,115.17,115.35,113.40,104.51
09/17/25,115.29,13302030,0.61,0.53,0.53,137.54,146.89,114.53,115.49,114.05,106.95
09/16/25,114.68,17208040,2.33,2.07,2.07,136.81,145.58,112.96,115.32,112.78,105.85
09/15/25,112.35,12880490,0.19,0.17,0.17,134.03,140.59,112.18,112.46,111.32,101.67
09/12/25,112.16,11105690,0.02,0.02,0.02,133.81,140.18,112.86,113.22,111.88,101.33
09/11/25,112.14,11534500,-0.36,-0.32,-0.32,133.78,140.14,111.40,112.77,110.87,101.29
09/10/25,112.50,15837580,1.85,1.67,1.67,134.21,140.91,111.16,112.56,110.84,101.94
09/09/25,110.65,14899500,0.80,0.73,0.73,132.01,136.95,110.53,112.51,110.53,98.62
09/08/25,109.85,15440510,0.62,0.57,0.57,131.05,135.24,109.73,110.05,108.35,97.18
09/05/25,109.23,16826690,-3.17,-2.82,-2.82,130.31,133.91,111.60,111.78,109.02,96.07
09/04/25,112.40,12864440,0.49,0.44,0.44,134.09,140.70,112.11,113.13,111.38,101.76
09/03/25,111.91,14920090,-2.78,-2.42,-2.42,133.51,139.65,113.97,114.43,111.46,100.88
09/02/25,114.69,15206670,0.40,0.35,0.35,136.83,145.60,114.18,115.24,113.33,105.87
08/29/25,114.29,14597870,0.94,0.83,0.83,136.35,144.75,113.72,114.79,113.58,105.15
08/28/25,113.35,14189830,0.60,0.53,0.53,135.23,142.73,112.87,113.65,112.07,103.46
08/27/25,112.75,15262630,1.26,1.13,1.13,134.51,141.45,111.42,112.98,111.42,102.39
08/26/25,111.49,18143880,-0.25,-0.22,-0.22,133.01,138.75,111.37,111.81,110.36,100.13
08/25/25,111.74,9744897,0.46,0.41,0.41,133.31,139.28,110.90,111.92,110.54,100.57
08/22/25,111.28,13586670,2.05,1.88,1.88,132.76,138.30,109.60,111.41,109.60,99.75
08/21/25,109.23,12194900,0.70,0.64,0.64,130.31,133.91,108.42,109.57,107.96,96.07
08/20/25,108.53,18959720,1.11,1.03,1.03,129.48,132.41,107.88,109.33,107.68,94.81
08/19/25,107.42,16113610,0.70,0.66,0.66,128.15,130.03,106.20,107.46,106.15,92.82
08/18/25,106.72,13040020,0.23,0.22,0.22,127.32,128.53,106.10,107.23,105.67,91.56
08/15/25,106.49,19271860,-0.89,-0.83,0.09,127.04,128.04,106.19,107.56,105.95,91.15
08/14/25,107.38,13683470,-0.22,-0.20,-0.20,126.92,127.83,107.55,107.59,106.44,92.75
08/13/25,107.60,17958700,1.47,1.39,1.39,127.18,128.30,106.00,107.60,105.74,93.14
08/12/25,106.13,14113220,0.30,0.28,0.28,125.45,125.18,106.34,107.28,105.78,90.50
08/11/25,105.83,13570660,-0.97,-0.91,-0.91,125.09,124.54,107.11,107.53,105.53,89.97
08/08/25,106.80,14417730,0.85,0.80,0.80,126.24,126.60,106.50,107.51,105.95,91.71
08/07/25,105.95,13468290,-0.56,-0.53,-0.53,125.23,124.80,107.14,108.06,105.89,90.18
08/06/25,106.51,15321810,-0.73,-0.68,-0.68,125.90,125.98,108.31,109.05,106.37,91.19
08/05/25,107.24,21314250,-0.13,-0.12,-0.12,126.76,127.53,107.22,107.82,106.07,92.50
08/04/25,107.37,19129470,-2.27,-2.07,-2.07,126.91,127.81,109.22,109.92,107.09,92.73
08/01/25,109.64,19652030,-2.00,-1.79,-1.79,129.60,132.63,112.00,112.54,108.86,96.80
07/31/25,111.64,17233740,-0.26,-0.23,-0.23,131.96,136.87,110.36,112.50,110.36,100.39
07/30/25,111.90,12996910,-0.98,-0.87,-0.87,132.27,137.42,112.41,112.61,111.26,100.86
07/29/25,112.88,15928000,1.44,1.29,1.29,133.43,139.50,111.90,113.00,111.41,102.62
07/28/25,111.44,12352970,1.04,0.94,0.94,131.72,136.44,111.00,112.11,110.84,100.04
07/25/25,110.40,10548940,-0.39,-0.35,-0.35,130.49,134.24,110.73,110.98,109.70,98.17
07/24/25,110.79,15647210,0.86,0.78,0.78,130.95,135.07,109.66,110.95,109.13,98.87
07/23/25,109.93,12002690,1.39,1.28,1.28,129.94,133.24,108.93,110.00,108.85,97.33
07/22/25,108.54,13970890,0.49,0.45,0.45,128.30,130.29,107.98,109.44,107.61,94.83
07/21/25,108.05,17010410,0.28,0.26,0.26,127.72,129.25,107.60,108.77,107.44,93.95
07/18/25,107.77,32366590,-3.89,-3.48,-3.48,127.39,128.66,111.11,111.73,107.34,93.45
07/17/25,111.66,13151450,-0.57,-0.51,-0.51,131.98,136.91,111.49,112.23,111.09,100.43
07/16/25,112.23,11158850,-0.68,-0.60,-0.60,132.66,138.12,112.88,113.50,112.10,101.45
07/15/25,112.91,10959350,-1.01,-0.89,-0.89,133.46,139.56,113.66,114.06,112.60,102.67
07/14/25,113.92,13220300,-1.51,-1.31,-1.31,134.65,141.71,115.23,115.23,113.22,104.49
07/11/25,115.43,11683880,0.50,0.44,0.44,136.44,144.91,114.85,115.76,114.51,107.20
07/10/25,114.93,14903880,1.13,0.99,0.99,135.85,143.85,113.71,115.27,113.07,106.30
07/09/25,113.80,10652060,-0.39,-0.34,-0.34,134.51,141.45,113.92,114.27,113.27,104.27
07/08/25,114.19,17913400,3.08,2.77,2.77,134.97,142.28,110.89,114.46,110.85,104.97
07/07/25,111.11,15415890,-1.09,-0.97,-0.97,131.33,135.74,111.54,112.05,110.22,99.44
07/03/25,112.20,11223580,1.15,1.04,1.04,132.62,138.06,110.86,112.47,110.62,101.40
07/02/25,111.05,11892160,1.81,1.66,1.66,131.26,135.62,110.00,111.36,108.83,99.34
07/01/25,109.24,15536900,1.44,1.34,1.34,129.12,131.78,108.13,109.64,107.15,96.09
06/30/25,107.80,19199050,-1.58,-1.44,-1.44,127.42,128.72,108.64,108.84,107.72,93.50
06/27/25,109.38,22002080,-0.61,-0.55,-0.55,129.29,132.07,109.94,110.10,108.37,96.34
06/26/25,109.99,18304840,1.62,1.49,1.49,130.01,133.37,108.94,110.44,108.55,97.43
06/25/25,108.37,17483230,0.03,0.03,0.03,128.09,129.93,108.11,109.24,107.70,94.53
06/24/25,108.34,24828280,-3.40,-3.04,-3.04,128.06,129.87,109.25,110.94,107.91,94.47
06/23/25,111.74,26631060,-2.96,-2.58,-2.58,132.08,137.08,116.70,116.95,111.16,100.57
06/20/25,114.70,36273290,1.51,1.33,1.33,135.58,143.36,113.45,115.04,113.18,105.89
06/18/25,113.19,17968890,-0.81,-0.71,-0.71,133.79,140.16,114.61,115.24,112.94,103.18
06/17/25,114.00,19451700,1.52,1.35,1.35,134.75,141.88,113.95,114.93,113.11,104.63
06/16/25,112.48,22986110,0.36,0.32,0.32,132.95,138.65,111.82,113.16,111.13,101.90
06/13/25,112.12,28540170,2.39,2.18,2.18,132.53,137.89,112.35,112.53,110.68,101.26
06/12/25,109.73,17469410,0.42,0.38,0.38,129.70,132.82,108.92,110.19,108.22,96.97
06/11/25,109.31,22648190,2.09,1.95,1.95,129.21,131.93,107.76,109.39,106.46,96.21
06/10/25,107.22,17634790,2.25,2.14,2.14,126.74,127.49,106.08,107.65,105.93,92.46
06/09/25,104.97,17087330,0.70,0.67,0.67,124.08,122.72,104.33,105.85,103.83,88.42
06/06/25,104.27,15487840,2.44,2.40,2.40,123.25,121.23,102.76,104.50,102.68,87.17
06/05/25,101.83,13942220,-0.47,-0.46,-0.46,120.36,116.05,102.98,103.05,101.73,82.79
06/04/25,102.30,15648520,-1.50,-1.45,-1.45,120.92,117.05,103.92,104.92,102.30,83.63
06/03/25,103.80,19194340,0.75,0.73,0.73,122.69,120.23,102.90,104.66,102.21,86.32
06/02/25,103.05,17290460,0.75,0.73,0.73,121.81,118.64,103.75,103.85,102.22,84.98
05/30/25,102.30,28645790,-0.39,-0.38,-0.38,120.92,117.05,102.16,102.39,101.19,83.63
05/29/25,102.69,13832490,0.58,0.57,0.57,121.38,117.88,102.28,102.85,101.75,84.33
05/28/25,102.11,14292380,-1.41,-1.36,-1.36,120.70,116.65,104.29,104.43,101.79,83.29
05/27/25,103.52,13043600,0.49,0.48,0.48,122.36,119.64,103.49,103.86,102.90,85.82
05/23/25,103.03,12061610,0.06,0.06,0.06,121.78,118.60,102.60,103.47,102.07,84.94
05/22/25,102.97,13417380,-0.69,-0.67,-0.67,121.71,118.47,103.06,103.47,101.89,84.83
05/21/25,103.66,16716080,-1.29,-1.23,-1.23,122.53,119.94,104.53,104.97,103.64,86.07
05/20/25,104.95,12429320,-1.52,-1.43,-1.43,124.05,122.67,106.39,106.72,104.78,88.39
05/19/25,106.47,16802720,-1.72,-1.59,-1.59,125.85,125.90,107.57,107.57,105.72,91.11
05/16/25,108.19,14042540,-0.39,-0.36,-0.36,127.88,129.55,108.65,108.89,107.45,94.20
05/15/25,108.58,15004290,0.10,0.09,1.00,128.34,130.38,106.49,108.65,105.97,94.90
05/14/25,108.48,15494930,-0.98,-0.90,-0.90,127.07,128.08,108.86,108.86,107.93,94.72
05/13/25,109.46,13350840,0.30,0.27,0.27,128.21,130.15,109.32,110.51,109.02,96.48
05/12/25,109.16,14244560,1.85,1.72,1.72,127.86,129.51,110.27,110.44,108.32,95.94
05/09/25,107.31,10992080,1.24,1.17,1.17,125.70,125.62,107.14,107.75,106.38,92.62
05/08/25,106.07,19196550,1.46,1.40,1.40,124.24,123.02,105.34,107.39,105.34,90.40
05/07/25,104.61,12335920,-0.10,-0.10,-0.10,122.53,119.95,104.99,105.29,104.07,87.78
05/06/25,104.71,16303450,1.44,1.39,1.39,122.65,120.16,103.89,105.98,103.48,87.96
05/05/25,103.27,19623970,-2.94,-2.77,-2.77,120.96,117.13,104.65,104.66,103.07,85.37
05/02/25,106.21,16581870,0.43,0.41,0.41,124.41,123.31,107.72,109.00,104.55,90.65
05/01/25,105.78,18610260,0.15,0.14,0.14,123.90,122.41,105.10,106.92,104.98,89.88
04/30/25,105.63,20379280,-2.73,-2.52,-2.52,123.73,122.09,107.42,107.42,104.15,89.61
04/29/25,108.36,9483135,-0.27,-0.25,-0.25,126.93,127.83,107.74,108.83,107.52,94.51
04/28/25,108.63,13890870,0.06,0.06,0.06,127.24,128.40,108.75,109.25,107.68,94.99
04/25/25,108.57,11245790,-0.06,-0.06,-0.06,127.17,128.27,108.14,108.76,107.42,94.88
04/24/25,108.63,9849553,1.26,1.17,1.17,127.24,128.40,107.97,108.88,106.96,94.99
04/23/25,107.37,14235710,-0.93,-0.86,-0.86,125.77,125.75,108.81,109.30,106.47,92.73
04/22/25,108.30,13147050,2.95,2.80,2.80,126.86,127.71,106.14,108.94,106.14,94.40
04/21/25,105.35,16926490,-1.57,-1.47,-1.47,123.40,121.50,105.61,105.63,104.12,89.10
04/17/25,106.92,17916470,2.73,2.62,2.62,125.24,124.80,104.69,108.55,104.46,91.92
04/16/25,104.19,13607020,1.09,1.06,1.06,122.04,119.06,103.95,105.59,103.70,87.02
04/15/25,103.10,13164860,-0.29,-0.28,-0.28,120.76,116.77,103.64,105.41,103.00,85.07
04/14/25,103.39,18019970,0.25,0.24,0.24,121.10,117.38,105.03,105.09,102.72,85.59
04/11/25,103.14,22884630,3.21,3.21,3.21,120.81,116.86,100.30,103.93,98.79,85.14
04/10/25,99.93,33999320,-5.87,-5.55,-5.55,117.05,110.11,103.71,103.78,97.80,79.38
04/09/25,105.80,30063290,5.03,4.99,4.99,123.93,122.45,99.37,106.58,98.13,89.91
04/08/25,100.77,27147750,-2.17,-2.11,-2.11,118.03,111.87,105.46,105.60,99.01,80.88
04/07/25,102.94,35068450,-1.40,-1.34,-1.34,120.58,116.44,100.39,105.80,98.46,84.78
04/04/25,104.34,30841320,-8.09,-7.20,-7.20,122.22,119.38,109.87,110.83,103.83,87.29
04/03/25,112.43,21204640,-6.24,-5.26,-5.26,131.69,136.39,114.37,115.45,112.23,101.81
04/02/25,118.67,12614610,-0.37,-0.31,-0.31,139.00,149.51,118.39,118.84,117.66,113.01
04/01/25,119.04,12425430,0.11,0.09,0.09,139.44,150.29,119.22,119.28,117.93,113.68
03/31/25,118.93,21652350,1.20,1.02,1.02,139.31,150.06,117.79,119.91,117.79,113.48
03/28/25,117.73,10233430,-0.16,-0.14,-0.14,137.90,147.53,118.10,118.46,117.24,111.33
03/27/25,117.89,12740790,-0.38,-0.32,-0.32,138.09,147.87,118.10,119.07,117.26,111.61
03/26/25,118.27,14112760,1.68,1.44,1.44,138.53,148.67,117.68,119.18,117.68,112.30
03/25/25,116.59,12081800,0.79,0.68,0.68,136.57,145.14,116.43,117.64,115.96,109.28
03/24/25,115.80,14207470,0.30,0.26,0.26,135.64,143.48,115.68,116.91,115.58,107.86
03/21/25,115.50,41102800,-0.40,-0.35,-0.35,135.29,142.84,115.50,115.99,114.35,107.32
03/20/25,115.90,16230770,0.49,0.42,0.42,135.76,143.69,114.72,116.47,114.21,108.04
03/19/25,115.41,17315000,1.77,1.56,1.56,135.18,142.66,114.20,115.82,113.83,107.16
03/18/25,113.64,15998710,-0.12,-0.11,-0.11,133.11,138.93,114.09,114.54,112.57,103.98
03/17/25,113.76,19908790,1.86,1.66,1.66,133.25,139.19,111.80,114.50,111.73,104.20
03/14/25,111.90,15890060,3.23,2.97,2.97,131.07,135.28,108.94,112.18,108.31,100.86
03/13/25,108.67,17767840,-0.46,-0.42,-0.42,127.29,128.48,108.33,110.82,107.63,95.06
